,time,tail_number,location,speed,soc,flight_direction,event,latitude,longitude,altitude
4805,1686921948017,aircraft9,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4806,1686921963535,aircraft0,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4807,1686921974053,aircraft4,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4808,1686921979017,aircraft9,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4809,1686921986017,aircraft9,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4810,1686921989053,aircraft4,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4811,1686921991535,aircraft0,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4812,1686922002017,aircraft9,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4813,1686922009053,aircraft4,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4814,1686922017053,aircraft9,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4815,1686922028535,aircraft3,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4816,1686922029053,aircraft4,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4817,1686922032053,aircraft9,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4818,1686922032054,aircraft9,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4819,1686922042535,aircraft3,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4820,1686922047535,aircraft8,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4821,1686922057053,aircraft4,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4822,1686922059535,aircraft0,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4823,1686922062571,aircraft9,LAX_PARK15,0.0,0.0,LAX_DTLA,parked,33.9473739535157,-118.373789589065,0.0
4824,1686922062572,aircraft9,LAX_PARK15,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9473739535157,-118.373789589065,0.0
4825,1686922077535,aircraft6,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4826,1686922079535,aircraft3,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4827,1686922109535,aircraft3,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4828,1686922127535,aircraft4,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4829,1686922152535,aircraft0,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4830,1686922162535,aircraft0,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4831,1686922171535,aircraft8,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4832,1686922171536,aircraft8,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4833,1686922171537,aircraft11,DTLA_PARK11,0.0,0.0,DTLA_LAX,pushback,34.0458930008763,-118.266785184232,203.3
4834,1686922175535,aircraft0,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4835,1686922177535,aircraft3,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4836,1686922182571,aircraft9,LAX_PARK15,0.0,0.0,LAX_DTLA,pushback,33.9473739535157,-118.373789589065,0.0
4837,1686922202053,aircraft8,DTLA_PARK19,0.0,0.0,DTLA_LAX,parked,34.0458116181617,-118.267477108782,203.3
4838,1686922202054,aircraft8,DTLA_PARK19,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0458116181617,-118.267477108782,203.3
4839,1686922202061,aircraft11,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4840,1686922213089,aircraft9,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4841,1686922228089,aircraft9,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4842,1686922245535,aircraft4,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4843,1686922245536,aircraft3,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4844,1686922248089,aircraft9,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4845,1686922255535,aircraft4,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4846,1686922268089,aircraft9,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4847,1686922268535,aircraft4,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4848,1686922276535,aircraft3,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4849,1686922283535,aircraft3,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4850,1686922296089,aircraft9,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4851,1686922299535,aircraft3,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4852,1686922307535,aircraft3,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4853,1686922322535,aircraft3,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4854,1686922322536,aircraft3,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4855,1686922326053,aircraft11,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4856,1686922340053,aircraft11,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4857,1686922345053,aircraft6,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4858,1686922353053,aircraft3,LAX_PARK19,0.0,0.0,LAX_DTLA,parked,33.9482109672371,-118.374104950904,0.0
4859,1686922353054,aircraft3,LAX_PARK19,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9482109672371,-118.374104950904,0.0
4860,1686922364089,aircraft9,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4861,1686922375053,aircraft1,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4862,1686922377053,aircraft11,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4863,1686922407053,aircraft11,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4864,1686922457089,aircraft9,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4865,1686922467089,aircraft9,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4866,1686922469053,aircraft6,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4867,1686922469054,aircraft6,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4868,1686922469055,aircraft8,DTLA_PARK19,0.0,0.0,DTLA_LAX,pushback,34.0458116181617,-118.267477108782,203.3
4869,1686922473053,aircraft3,LAX_PARK19,0.0,0.0,LAX_DTLA,pushback,33.9482109672371,-118.374104950904,0.0
4870,1686922475053,aircraft11,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4871,1686922480089,aircraft9,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4872,1686922499571,aircraft6,DTLA_PARK17,0.0,0.0,DTLA_LAX,parked,34.04539,-118.26716,203.3
4873,1686922499572,aircraft6,DTLA_PARK17,0.0,0.0,DTLA_LAX,charging_start,34.04539,-118.26716,203.3
4874,1686922499573,aircraft8,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4875,1686922503571,aircraft3,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4876,1686922518571,aircraft3,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4877,1686922538571,aircraft3,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4878,1686922543053,aircraft11,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4879,1686922558571,aircraft3,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4880,1686922574053,aircraft11,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4881,1686922581053,aircraft11,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4882,1686922586571,aircraft3,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4883,1686922597053,aircraft11,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4884,1686922605053,aircraft11,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4885,1686922620053,aircraft11,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4886,1686922620054,aircraft11,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4887,1686922623571,aircraft8,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4888,1686922637571,aircraft8,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4889,1686922642571,aircraft1,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4890,1686922650571,aircraft11,LAX_PARK11,0.0,0.0,LAX_DTLA,parked,33.947787103512,-118.374761898658,0.0
4891,1686922650572,aircraft11,LAX_PARK11,0.0,0.0,LAX_DTLA,aircraft_allocation,33.947787103512,-118.374761898658,0.0
4892,1686922654571,aircraft3,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4893,1686922672571,aircraft13,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4894,1686922674571,aircraft8,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4895,1686922704571,aircraft8,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4896,1686922747571,aircraft3,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4897,1686922757571,aircraft3,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4898,1686922766571,aircraft1,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4899,1686922766572,aircraft1,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4900,1686922770571,aircraft3,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4901,1686922770572,aircraft11,LAX_PARK11,0.0,0.0,LAX_DTLA,pushback,33.947787103512,-118.374761898658,0.0
4902,1686922771571,aircraft13,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4903,1686922772571,aircraft8,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4904,1686922795517,aircraft5,DTLA_PARK14,0.0,0.0,DTLA_LAX,charging_end,34.0453990566845,-118.266788445842,203.3
4905,1686922795518,aircraft5,DTLA_PARK14,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0453990566845,-118.266788445842,203.3
4906,1686922796544,aircraft1,DTLA_PARK12,0.0,0.0,DTLA_LAX,parked,34.0458,-118.26668,203.3
4907,1686922796545,aircraft1,DTLA_PARK12,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0458,-118.26668,203.3
4908,1686922801089,aircraft11,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4909,1686922801571,aircraft10,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4910,1686922816089,aircraft11,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4911,1686922836089,aircraft11,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4912,1686922840571,aircraft8,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4913,1686922856089,aircraft11,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4914,1686922871571,aircraft8,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4915,1686922878571,aircraft8,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4916,1686922884089,aircraft11,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4917,1686922894571,aircraft8,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4918,1686922895571,aircraft13,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4919,1686922895572,aircraft13,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4920,1686922895573,aircraft5,DTLA_PARK14,0.0,0.0,DTLA_LAX,pushback,34.0453990566845,-118.266788445842,203.3
4921,1686922902571,aircraft8,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4922,1686922917571,aircraft8,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4923,1686922917572,aircraft8,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4924,1686922925544,aircraft13,DTLA_PARK13,0.0,0.0,DTLA_LAX,parked,34.04567,-118.26662,203.3
4925,1686922925545,aircraft13,DTLA_PARK13,0.0,0.0,DTLA_LAX,aircraft_allocation,34.04567,-118.26662,203.3
4926,1686922926089,aircraft5,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4927,1686922948089,aircraft8,LAX_PARK14,0.0,0.0,LAX_DTLA,parked,33.947282463311,-118.374062343302,0.0
4928,1686922948090,aircraft8,LAX_PARK14,0.0,0.0,LAX_DTLA,aircraft_allocation,33.947282463311,-118.374062343302,0.0
4929,1686922952089,aircraft11,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4930,1686923045089,aircraft11,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4931,1686923050089,aircraft5,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4932,1686923055089,aircraft11,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4933,1686923064089,aircraft5,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4934,1686923068089,aircraft11,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4935,1686923068090,aircraft8,LAX_PARK14,0.0,0.0,LAX_DTLA,pushback,33.947282463311,-118.374062343302,0.0
4936,1686923069089,aircraft10,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4937,1686923098607,aircraft8,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4938,1686923099089,aircraft2,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4939,1686923101089,aircraft5,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4940,1686923113607,aircraft8,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4941,1686923131089,aircraft5,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4942,1686923133607,aircraft8,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4943,1686923153607,aircraft8,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4944,1686923181607,aircraft8,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4945,1686923193089,aircraft10,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4946,1686923193090,aircraft10,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4947,1686923193091,aircraft1,DTLA_PARK12,0.0,0.0,DTLA_LAX,pushback,34.0458,-118.26668,203.3
4948,1686923199089,aircraft5,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4949,1686923217571,aircraft6,DTLA_PARK17,0.0,0.0,DTLA_LAX,charging_end,34.04539,-118.26716,203.3
4950,1686923217572,aircraft6,DTLA_PARK17,0.0,0.0,DTLA_LAX,aircraft_allocation,34.04539,-118.26716,203.3
4951,1686923223062,aircraft1,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4952,1686923223607,aircraft10,DTLA_PARK18,0.0,0.0,DTLA_LAX,parked,34.0456240445805,-118.267528226065,203.3
4953,1686923223608,aircraft10,DTLA_PARK18,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0456240445805,-118.267528226065,203.3
4954,1686923249607,aircraft8,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4955,1686923267089,aircraft5,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4956,1686923298089,aircraft5,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4957,1686923305089,aircraft5,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4958,1686923321089,aircraft5,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4959,1686923329089,aircraft5,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4960,1686923342607,aircraft8,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4961,1686923344089,aircraft5,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4962,1686923344090,aircraft5,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4963,1686923347062,aircraft1,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4964,1686923352607,aircraft8,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4965,1686923361062,aircraft1,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4966,1686923361063,aircraft13,DTLA_PARK13,0.0,0.0,DTLA_LAX,pushback,34.04567,-118.26662,203.3
4967,1686923365607,aircraft8,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4968,1686923374607,aircraft5,LAX_PARK17,0.0,0.0,DTLA_LAX,parked,33.9478228583554,-118.373455030273,0.0
4969,1686923374608,aircraft5,LAX_PARK17,0.0,0.0,DTLA_LAX,charging_start,33.9478228583554,-118.373455030273,0.0
4970,1686923391035,aircraft13,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4971,1686923398062,aircraft1,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4972,1686923428062,aircraft1,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4973,1686923494607,aircraft5,LAX_PARK17,0.0,0.0,LAX_DTLA,charging_end,33.9478228583554,-118.373455030273,0.0
4974,1686923494608,aircraft5,LAX_PARK17,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9478228583554,-118.373455030273,0.0
4975,1686923494615,aircraft5,LAX_PARK17,0.0,0.0,LAX_DTLA,pushback,33.9478228583554,-118.373455030273,0.0
4976,1686923496062,aircraft1,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4977,1686923515035,aircraft13,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4978,1686923525125,aircraft5,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4979,1686923529035,aircraft13,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4980,1686923534035,aircraft2,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4981,1686923540125,aircraft5,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4982,1686923560125,aircraft5,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4983,1686923564035,aircraft12,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4984,1686923564062,aircraft1,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4985,1686923566035,aircraft13,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4986,1686923580125,aircraft5,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4987,1686923595062,aircraft1,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4988,1686923596035,aircraft13,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4989,1686923602062,aircraft1,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4990,1686923608125,aircraft5,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4991,1686923618062,aircraft1,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4992,1686923626062,aircraft1,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4993,1686923641062,aircraft1,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4994,1686923641063,aircraft1,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4995,1686923658035,aircraft2,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4996,1686923658036,aircraft2,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4997,1686923658037,aircraft6,DTLA_PARK17,0.0,0.0,DTLA_LAX,pushback,34.04539,-118.26716,203.3
4998,1686923664035,aircraft13,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4999,1686923671580,aircraft1,LAX_PARK16,0.0,0.0,DTLA_LAX,parked,33.9475600077873,-118.373476475657,0.0
5000,1686923671581,aircraft1,LAX_PARK16,0.0,0.0,DTLA_LAX,charging_start,33.9475600077873,-118.373476475657,0.0
5001,1686923676125,aircraft5,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
5002,1686923688553,aircraft2,DTLA_PARK15,0.0,0.0,DTLA_LAX,parked,34.0455564042085,-118.267367222619,203.3
5003,1686923688554,aircraft2,DTLA_PARK15,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0455564042085,-118.267367222619,203.3
5004,1686923688561,aircraft6,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
5005,1686923732035,aircraft13,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
5006,1686923763035,aircraft13,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
5007,1686923769125,aircraft5,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
5008,1686923770035,aircraft13,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
5009,1686923779125,aircraft5,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
5010,1686923786035,aircraft13,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
